_pageUrl,title,year,text,people,tags,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Fantastic Voyages of Sinbad the Sailor,(1998 TV Series),,Dir: Gary Blatchford Robert Hughes With: Bob Bergen Jim Cummings Melissa Disney,Animation , Action , Adventure,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Monsterpocalypse,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Brick Bradford,-1947,An adventurer travels to the moon to stop a madman from getting hold of the Interceptor Ray a weapon that could destroy Earth.,Dir: Spencer Gordon Bennet Thomas Carr With: Kane Richmond Rick Vallin Linda Leighton,Action , Adventure , Sci-Fi,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Project 577,-2012,Ha Jung Woo promised that if he won the best actor award 2 years in a row he would walk across South Korea. He did and the adventure begins.,Dir: Lee Keun Woo With: Jung-woo Ha Hyo-jin Kong Kang Shin Cheol,Adventure , Comedy , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Three Bullets... for a Long Gun,-1971,Nobody knows his true name but everybody knows he is the Major and that when he wants something he gets it...,Dir: Peter Henkel With: Beau Brummell Keith G. van der Wat Patrick Mynhardt,Action , Adventure , Drama , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Red X Flags,(2016 TV Series),2115: humanity's second domed city on Mars is thriving. Teraforming hasn't finished with at least 50 years left to go...,Dir: Victoria Angell With: Travis Turner Nelson Wong Erin Aubrey,Action , Adventure , Drama , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Hopalong Cassidy Returns,-1936,A crusading newspaper editor recruits his old friend Hoppy to take the job of marshal in a town rife with vice and murder directed at helpless miners.,Dir: Nate Watt With: William Boyd George 'Gabby' Hayes Gail Sheridan,Adventure , Drama , Romance , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Crusaders,(???? TV Movie),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Held der Gladiatoren,(2003 TV Movie),,Dir: Jorgo Papavassiliou With: Stephan Luca Andrea Cleven Tanja Wenzel,Drama , Adventure , Action,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,New York Skyride,-1994,,Dir: Walter Schlomann With: Kevin Bacon Elya Baskin James Doohan,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Metro Chase,(2004 TV Movie),An 8 year old boy becomes lost from his 18 year old sister while on vacation in Paris France. An American student studying in Paris will aid the sister in her search for the boy.,Dir: Dennis LaValle With: Jon Cryer Christopher Plumley Lindsay Felton,Comedy , Family , Adventure,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Shaolin Hellgate,-1980,,Dir: Cheh Chang With: Shen Chan Hsi Chang Chun-Hao Chen,Action , Adventure , Fantasy , Musical , Horror,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Outback Bound,(1988 TV Movie),A girl from Beverly Hills tries to find her fathers opal mine in the Australian outback.,Dir: John Llewellyn Moxey With: Donna Mills Andrew Clarke John Meillon,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Tarzun and the Valley of Lust,-1970,,Dir: W.P. Mogul With: Duane Prodd Chris Robin Dee Dee Dailes,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Flying Phantom Ship,-1969,Hayato's peaceful life with his parents and his dog is brought to a dramatic terrible end when a giant robot...,Dir: Hiroshi Ikeda With: Masako Nozawa Akio Tanaka Kyôko Satomi,Animation , Adventure , Sci-Fi,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Kanikôsen,-2009,(Japanese with English subtitles) Aboard the Japanese crab ship 'Kanikosen' equipped with a cannery facility...,Dir: SABU With: Ryûhei Matsuda Hidetoshi Nishijima Kengo Kôra,Action , Adventure , Drama,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Monster Hunters,(2011 TV Series),,With: Scott Butler Nicholas Givanio Nikola Ojdanic,Adventure , Comedy,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Tarzan/Lone Ranger/Zorro Adventure Hour,(1980 TV Series),An animated series following the adventures of two classic action heroes. In the jungles of Africa...,With: William Conrad Henry Darrow Robert Ridgely,Animation , Adventure , Family , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Kagaku ninja tai Gatchaman,-1978,A 'movie' version of several Gatchaman episodes.,Dir: Hisayuki Toriumi With: Katsuji Mori Isao Sasaki Kazuko Sugiyama,Animation , Action , Adventure , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Carmo Hit the Road,-2008,Marco is a lonely handicapped Spanish smuggler driving through Brazil to sell out his cheap goods. When two bandits assault him and steal his load...,Dir: Murilo Pasta With: Fele Martínez Mariana Loureiro Seu Jorge,Adventure , Drama , Romance,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Wit's End,-1971,A journalist gets mixed up with a stripper a defecting Chinese scientist and Red Chinese agents.,Dir: Joel M. Reed With: Tom Keena Victoria Racimo Angelique Pettyjohn,Action , Adventure , Mystery , Thriller,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Mighty Mouse,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Brother of the Wind,-1973,,Dir: Dick Robinson With: Leon Ames Dick Robinson,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Electric Kool-Aid Acid Test,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Between the Sand and the Sky,-2014,A cowboy the last of his kind becomes lost in an ever-changing world.,Dir: David H. Venghaus Jr. With: Dee Wallace Muse Watson Christopher Showerman,Adventure , Romance , Western,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Ambush,-1973,Ambush sees officer of the law Wan ChaoFan and his father being framed for a robbery they did not commit...,Dir: Meng Hua Ho With: Ching Lee Hsiung Chao Chih-Ching Yang,Action , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Como gallos de pelea,-1977,,Dir: Arturo Martínez With: Valentín Trujillo Sara García Lucy Tovar,Drama , Comedy , Adventure , Action,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Lav-Kush,-1967,King Ram is distressed to learn that His male subjects consider Him to have been in error when He accepted the return of His wife...,Dir: S.N. Tripathi With: Ashim Kumar Jayshree Gadkar Babloo,Action , Adventure , Drama , Fantasy,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Wild and the Free,(1980 TV Movie),An unforgettable story of adventure love courage and humour.,Dir: James Hill With: Granville Van Dusen Linda Gray Frank Logan,Adventure , Comedy , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,War Dogs,-1942,A young boy donates his pet a police dog to the army to be trained as a war dog.,Dir: S. Roy Luby With: Billy Lee Addison Richards Bradley Page,Action , Adventure , Drama , Romance , War,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Gavilan,(1982 TV Series),Robert Gavilan is a former CIA agent. who is now working for Oceanographic Institute headed by Marion Jaworski...,Dir: Corey Allen With: Robert Urich Patrick Macnee Kate Reid,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Guerillas in Pink Lace,-1964,An American named Muprhy is in the Phillipines after the invasion of Pearl Harbor and wants to get out but lost all his money gambling...,Dir: George Montgomery With: George Montgomery Joan Shawlee Valerie Varda,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Killer Shark,-1950,A college student takes a break and goes out to sea with his father the captain of a shark-hunting boat...,Dir: Budd Boetticher With: Roddy McDowall Laurette Luez Roland Winters,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Zoltan the WolfMan,(2015 TV Series),Zoltan The Wolf Man is a new TV Series airing on Discovery that lets viewers get up close and personal with some of the most dangerous animals in showbiz.,Dir: Darius Miniotas With: Zoltan Horkai Colin Hoult Peter Ivanyi,Adventure,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Princess and the Magic Mirror,-2014,In a magical world small but brave Tom Little embarks on the adventure of a lifetime to release the kingdom from a spell and win the hand of a beautiful princess. But who is his true love: the king's daughter or the courageous thief?,Dir: Ernesto Padrón With: Carlos Blanco Monti Castiñeiras María Castro,Animation , Adventure,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Supervivientes: Perdidos en el Caribe,(2006 TV Series),,With: Jesús Vázquez Mario Picazo Santi Abad,Adventure , Game-Show,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Bañeros III todopoderosos,-2006,Three friends at a beach resort work together to stop a gang from making a potion that can manipulate people's desires.,Dir: Rodolfo Ledo With: Pamela David Emilio Disi Guillermo Francella,Action , Adventure , Comedy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Jhinder Bandi,-1961,A person comes to meet with Gauri Shankar Roy (Uttam Kumar) living in Kolkata. He introduces himself as a 'fauji Sardar' of Jhind...,Dir: Tapan Sinha With: Uttam Kumar Arundhati Devi Soumitra Chatterjee,Adventure , Romance , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Young Sherlock Holmes,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,The Sword of Monte Cristo,-1951,In 1858 France Emperor Louis Napoleon sends Captain Renault of the Royal Dragoons Minister La Roche...,Dir: Maurice Geraghty With: George Montgomery Rita Corday Berry Kroeger,Adventure , Romance,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Rough Romance,-1930,Love and logging in the Cascade Mountains of Oregon.,Dir: A.F. Erickson With: George O'Brien Helen Chandler Antonio Moreno,Adventure , Western,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Lost in the Barrens II: The Curse of the Viking Grave,(1992 TV Movie),An archaeological expedition journeys to Manitoba Canada in search of a legendary crucifix supposedly buried in an ancient Viking grave.,Dir: Michael J.F. Scott With: Nicholas Shields Evan Adams Michelle St. John,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Santo vs. Blue Demon in Atlantis,-1970,A Nazi scientist using the lost city of Atlantis as his home base threatens to destroy civilization with a nuclear bomb...,Dir: Julián Soler With: Santo Blue Demon Jorge Rado,Action , Adventure , Mystery , Sci-Fi , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Total Love,-2000,Three friends concoct the ultimate love drug TLV and fall in love with the same woman Renana. Years later Renana's ex-lovers team up to rescue her from an Indian prison.,Dir: Gur Bentwich With: Gur Bentwich Herman Brood Maor Cohen,Adventure , Romance,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Homer's Odyssey,-1911,Film adaptation of Homer's 'The Odyssey.',Dir: Francesco Bertolini Giuseppe de Liguoro With: Giuseppe de Liguoro Eugenia Tettoni Fior Ubaldo Maria Del Colle,Drama , Adventure , Fantasy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Benjamin Dove,-2016,It was the summer that would change everything in Elgin Texas for twelve-year-old Benjamin and his two best friends...,Dir: Brandon Dickerson,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8201&title_type=featuretv_seriestv_movie,Western Jamboree,-1938,Knowing that is contains valuable helium gas a gang of bad guys first tries to purchase the ranch which Gene straw-bosses. When that fails they lay a hidden pipeline to snag the gas.,Dir: Ralph Staub With: Gene Autry Smiley Burnette Jean Rouverol,Action , Adventure , Music , Romance , Western,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8301&title_type=featuretv_seriestv_movie,Canaima,-1945,,Dir: Juan Bustillo Oro With: Jorge Negrete Rosario Granados Carlos López Moctezuma,Adventure , Drama , Romance,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=8301&title_type=featuretv_seriestv_movie,Hypernauts,(1996 TV Series),Three cadets from the Academy Of Galactic Exploration and a Pyrian princess are in a distant sector of the galaxy...,Dir: John Vulich Adam Weissman With: Marc Daniel Glenn Herman Heidi Lucas,Action , Adventure , Family , Sci-Fi,,,,,,,
